transaction_id,user_id,account_id,payment_type,amount,status,timestamp
T2502,U260,A1731,Wire,73.38,completed,2026-02-15 08:35:51
T2503,U1085,A814,ACH,200.79,completed,2026-02-22 23:55:21
T2504,U1449,A1212,Card,824.06,completed,2026-02-12 00:20:37
T2505,U916,A1160,ACH,573.37,completed,2026-02-17 08:04:39
T2506,U888,A958,Wire,108.23,completed,2026-02-08 10:49:56
T2507,U1992,A348,Wire,131.61,completed,2026-02-12 08:27:28
T2508,U791,A1245,ACH,895.08,completed,2026-02-17 17:01:09
T2509,U999,A2808,ACH,654.13,completed,2026-02-17 19:24:56
T2510,U141,A2118,Wire,289.23,completed,2026-02-02 05:55:58
T2511,U483,A1958,ACH,167.99,completed,2026-02-06 19:46:55
T2512,U2754,A869,Card,161.28,completed,2026-02-17 12:06:23
T2513,U611,A2279,Wire,342.03,completed,2026-02-03 11:25:32
T2514,U236,A2343,Card,1014.55,pending,2026-02-14 04:33:57
T2515,U2387,A317,Card,10.4,failed,2026-02-11 05:15:18
T2516,U2780,A1412,ACH,42.72,completed,2026-02-18 20:14:49
T2517,U2410,A2962,ACH,115.63,completed,2026-02-02 22:38:47
T2518,U851,A573,ACH,674.02,completed,2026-02-27 14:10:32
T2519,U2498,A728,Card,107.6,completed,2026-02-26 21:40:23
T2520,U1835,A561,ACH,110.87,completed,2026-02-09 00:37:21
T2521,U2856,A1968,Card,505.24,completed,2026-02-02 23:05:29
T2522,U1210,A139,Card,542.31,completed,2026-02-15 23:38:33
T2523,U2746,A1409,Card,60.79,completed,2026-02-05 01:42:33
T2524,U2096,A443,ACH,292.76,completed,2026-02-19 15:27:06
T2525,U80,A738,Wire,651.74,completed,2026-02-18 04:25:44
T2526,U2559,A1240,Wire,744.34,completed,2026-02-07 21:33:03
T2527,U2886,A1943,ACH,1484.78,completed,2026-02-12 05:35:07
T2528,U2509,A710,Card,541.05,completed,2026-02-17 13:53:57
T2529,U2807,A2272,Card,278.77,completed,2026-02-24 05:25:29
T2530,U2522,A221,Card,508.61,completed,2026-02-14 18:47:04
T2531,U26,A2499,Card,694.47,completed,2026-02-02 21:39:11
T2532,U2390,A1660,Wire,183.33,completed,2026-02-15 10:10:58
T2533,U619,A1117,Wire,1227.36,completed,2026-02-09 19:16:11
T2534,U179,A1153,Card,97.84,failed,2026-02-15 18:21:48
T2535,U2131,A2050,ACH,211.23,completed,2026-02-18 15:20:37
T2536,U543,A1343,ACH,617.76,completed,2026-02-10 18:17:51
T2537,U986,A64,Card,56.71,completed,2026-02-01 03:42:07
T2538,U295,A612,Card,35.59,pending,2026-02-24 22:11:57
T2539,U1707,A2979,Card,1313.6,completed,2026-02-02 16:50:25
T2540,U1662,A2218,ACH,254.78,failed,2026-02-01 15:32:49
T2541,U1354,A1526,Wire,72.99,failed,2026-02-24 08:35:48
T2542,U133,A2349,Wire,316.22,completed,2026-02-01 15:10:35
T2543,U2518,A502,Wire,1348.31,completed,2026-02-15 14:48:22
T2544,U2316,A2099,ACH,1099.59,completed,2026-02-27 01:36:07
T2545,U1594,A2394,Wire,61.33,failed,2026-02-24 06:00:00
T2546,U1988,A781,Card,779.72,completed,2026-02-20 12:59:58
T2547,U188,A1111,ACH,581.21,completed,2026-02-11 01:59:49
T2548,U1108,A675,Card,996.32,completed,2026-02-13 22:33:26
T2549,U435,A807,Wire,1601.68,completed,2026-02-17 06:15:18
T2550,U2196,A370,ACH,380.81,completed,2026-02-15 16:40:51
T2551,U379,A45,Card,226.49,completed,2026-02-24 11:12:27
T2552,U2933,A2359,Wire,979.49,completed,2026-02-27 20:28:33
T2553,U1374,A523,Wire,1483.32,completed,2026-02-14 09:41:01
T2554,U577,A207,Card,367.36,completed,2026-02-07 03:31:16
T2555,U1968,A510,Card,451.38,completed,2026-02-13 05:42:53
T2556,U1983,A957,Wire,1829.91,pending,2026-02-12 21:36:56
T2557,U1060,A2959,Card,219.69,completed,2026-02-02 20:32:33
T2558,U730,A1754,ACH,118.15,completed,2026-02-09 03:23:56
T2559,U1476,A2517,ACH,1537.41,completed,2026-02-19 23:18:55
T2560,U1470,A1044,ACH,146.35,completed,2026-02-16 17:01:19
T2561,U2365,A1357,ACH,70.42,completed,2026-02-17 04:32:10
T2562,U1494,A1410,ACH,553.8,completed,2026-02-01 15:46:09
T2563,U2895,A1823,Card,256.61,completed,2026-02-23 18:40:12
T2564,U2354,A1594,Card,59.43,completed,2026-02-26 03:45:20
T2565,U105,A2403,Wire,8.08,completed,2026-02-05 13:15:54
T2566,U1838,A1046,Wire,227.61,completed,2026-02-24 09:42:17
T2567,U1896,A1915,ACH,458.34,completed,2026-02-28 21:48:18
T2568,U32,A945,Card,74.47,completed,2026-02-21 07:17:47
T2569,U2972,A1193,Card,891.95,completed,2026-02-23 17:38:11
T2570,U2504,A2933,Card,211.58,completed,2026-02-01 12:52:26
T2571,U1035,A2139,Card,440.03,completed,2026-02-26 19:26:08
T2572,U2805,A233,Card,789.14,failed,2026-02-01 03:51:37
T2573,U1209,A1403,ACH,128.86,completed,2026-02-16 18:00:33
T2574,U2320,A753,ACH,260.72,completed,2026-02-07 19:27:15
T2575,U2136,A2100,Card,26.43,completed,2026-02-22 17:57:19
T2576,U691,A1254,ACH,487.87,completed,2026-02-16 15:08:01
T2577,U841,A1448,ACH,83.03,completed,2026-02-20 02:38:00
T2578,U434,A1268,Card,291.7,completed,2026-02-25 06:35:48
T2579,U2875,A1358,Card,611.43,completed,2026-02-14 06:14:24
T2580,U843,A220,ACH,36.69,pending,2026-02-02 16:10:56
T2581,U1460,A1615,Card,7.14,completed,2026-02-25 22:47:45
T2582,U2136,A1616,Wire,770.11,completed,2026-02-07 06:34:18
T2583,U2382,A1461,ACH,133.7,completed,2026-02-28 17:16:34
T2584,U1095,A422,Card,570.28,completed,2026-02-04 22:29:17
T2585,U1523,A1565,Card,326.48,completed,2026-02-16 02:53:24
T2586,U4,A1416,Wire,903.29,failed,2026-02-17 22:03:43
T2587,U632,A1391,Card,601.35,completed,2026-02-08 15:06:34
T2588,U2099,A1193,Wire,780.75,completed,2026-02-26 15:29:32
T2589,U2627,A1480,ACH,470.21,completed,2026-02-05 21:17:45
T2590,U2703,A2884,ACH,81.29,completed,2026-02-16 04:11:05
T2591,U1014,A2771,ACH,1642.45,completed,2026-02-12 11:29:56
T2592,U429,A616,ACH,1139.99,completed,2026-02-10 04:47:14
T2593,U906,A135,Wire,513.39,completed,2026-02-07 01:34:01
T2594,U2244,A1831,ACH,38.84,completed,2026-02-10 02:06:49
T2595,U1793,A2592,ACH,341.58,completed,2026-02-15 18:05:29
T2596,U1937,A105,Wire,217.95,completed,2026-02-10 08:24:57
T2597,U2270,A366,ACH,331.69,failed,2026-02-13 06:52:13
T2598,U2111,A1453,Wire,37.81,failed,2026-02-22 15:56:05
T2599,U2155,A544,ACH,258.44,completed,2026-02-21 10:33:36
T2600,U1735,A2873,ACH,253.22,completed,2026-02-10 15:15:09
T2601,U308,A205,ACH,1204.24,completed,2026-02-25 17:10:05
T2602,U177,A2645,Card,132.93,completed,2026-02-24 10:46:31
T2603,U1288,A619,ACH,844.73,failed,2026-02-05 09:20:50
T2604,U264,A958,ACH,9.91,failed,2026-02-17 06:31:21
T2605,U2488,A2681,Wire,836.87,completed,2026-02-27 08:00:32
T2606,U2030,A1552,Card,338.59,completed,2026-02-06 17:08:52
T2607,U1385,A2576,Wire,605.94,completed,2026-02-06 01:41:41
T2608,U921,A1413,ACH,912.98,completed,2026-02-03 12:45:33
T2609,U1379,A1284,Wire,3218.98,completed,2026-02-12 00:35:17
T2610,U139,A1108,ACH,2282.47,completed,2026-02-01 01:04:43
T2611,U1395,A2263,Card,701.83,completed,2026-02-23 09:33:28
T2612,U2285,A1502,Card,287.04,completed,2026-02-17 08:26:59
T2613,U499,A2368,ACH,217.15,completed,2026-02-13 20:19:08
T2614,U2094,A1027,ACH,186.41,completed,2026-02-09 00:27:25
T2615,U652,A2287,Card,2356.22,completed,2026-02-28 15:10:58
T2616,U2927,A560,Card,728.86,completed,2026-02-19 13:31:48
T2617,U284,A6,Card,56.16,failed,2026-02-14 03:50:16
T2618,U1015,A913,ACH,45.6,completed,2026-02-25 20:26:25
T2619,U2,A1056,ACH,178.23,completed,2026-02-02 10:26:07
T2620,U260,A760,Wire,105.62,failed,2026-02-27 18:37:42
T2621,U1820,A2009,ACH,64.66,pending,2026-02-28 18:19:00
T2622,U1033,A758,ACH,548.69,completed,2026-02-03 22:27:36
T2623,U1197,A2496,ACH,49.41,completed,2026-02-15 05:10:07
T2624,U2737,A1953,Wire,329.34,completed,2026-02-05 09:30:29
T2625,U505,A2286,ACH,1549.07,completed,2026-02-24 03:39:25
T2626,U498,A621,ACH,1315.04,completed,2026-02-03 23:26:32
T2627,U2931,A913,Card,858.72,completed,2026-02-01 06:57:04
T2628,U1546,A1100,Wire,210.99,pending,2026-02-17 12:30:42
T2629,U583,A642,Card,277.5,completed,2026-02-22 10:16:13
T2630,U2929,A735,Card,769.2,completed,2026-02-23 22:41:45
T2631,U2015,A897,ACH,41.51,failed,2026-02-17 17:25:01
T2632,U718,A2032,Wire,142.51,completed,2026-02-18 03:15:56
T2633,U1249,A2537,ACH,1628.78,completed,2026-02-19 07:59:48
T2634,U2110,A904,Card,406.23,pending,2026-02-17 09:16:03
T2635,U1246,A810,Card,49.75,completed,2026-02-08 00:42:00
T2636,U2872,A1436,ACH,291.76,completed,2026-02-24 13:11:16
T2637,U5,A2266,ACH,221.59,failed,2026-02-12 15:09:43
T2638,U1302,A248,ACH,121.64,completed,2026-02-25 07:15:16
T2639,U2164,A316,Card,507.31,completed,2026-02-27 01:42:58
T2640,U1557,A2048,Card,114.49,failed,2026-02-21 02:20:15
T2641,U933,A1207,ACH,547.37,completed,2026-02-08 00:21:45
T2642,U910,A2936,ACH,799.03,failed,2026-02-03 22:01:38
T2643,U1871,A1426,ACH,244.03,completed,2026-02-03 12:45:56
T2644,U2715,A2620,Card,99.04,completed,2026-02-03 02:08:21
T2645,U565,A1753,ACH,658.82,completed,2026-02-01 10:55:59
T2646,U1690,A1035,ACH,655.38,failed,2026-02-09 11:07:38
T2647,U1057,A1242,ACH,424.09,completed,2026-02-04 17:53:27
T2648,U2825,A2173,ACH,266.56,completed,2026-02-09 20:39:04
T2649,U2793,A2941,ACH,890.6,completed,2026-02-07 15:20:14
T2650,U1939,A2511,Card,263.22,completed,2026-02-09 06:15:12
T2651,U2785,A305,Wire,960.01,completed,2026-02-28 16:15:31
T2652,U1318,A2356,ACH,116.87,completed,2026-02-07 14:01:56
T2653,U2408,A1382,ACH,665.25,completed,2026-02-04 02:27:18
T2654,U2995,A877,ACH,123.87,completed,2026-02-27 12:34:50
T2655,U2060,A1499,Card,1656.97,completed,2026-02-26 10:10:35
T2656,U2274,A1232,Wire,490.31,completed,2026-02-15 10:02:31
T2657,U925,A1374,Wire,296.31,completed,2026-02-14 11:03:26
T2658,U2727,A427,Wire,406.92,completed,2026-02-14 06:29:02
T2659,U1930,A1580,Wire,13.88,completed,2026-02-03 18:26:10
T2660,U559,A137,ACH,1167.9,completed,2026-02-05 09:31:16
T2661,U2459,A2049,Card,113.9,completed,2026-02-09 14:16:13
T2662,U1986,A1827,ACH,389.15,completed,2026-02-10 07:01:17
T2663,U973,A1501,Wire,340.25,completed,2026-02-03 03:45:30
T2664,U854,A2939,ACH,135.17,completed,2026-02-08 10:13:03
T2665,U2448,A2954,Card,813.82,completed,2026-02-07 01:11:22
T2666,U2725,A2538,ACH,758.42,completed,2026-02-24 10:23:47
T2667,U2892,A927,Card,164.6,completed,2026-02-25 08:45:45
T2668,U2779,A1412,ACH,70.88,completed,2026-02-17 18:07:42
T2669,U652,A2319,ACH,422.95,completed,2026-02-21 08:03:59
T2670,U1002,A2888,ACH,314.23,completed,2026-02-18 08:34:55
T2671,U1685,A2919,ACH,154.84,completed,2026-02-21 18:20:47
T2672,U1920,A2824,Wire,148.2,completed,2026-02-27 13:15:23
T2673,U2223,A2995,Wire,1053.82,completed,2026-02-21 07:54:47
T2674,U638,A2136,Wire,345.31,completed,2026-02-18 04:59:16
T2675,U1101,A663,Card,93.26,completed,2026-02-15 03:00:03
T2676,U2110,A1101,Wire,171.02,completed,2026-02-20 15:08:21
T2677,U2366,A659,Card,25.86,failed,2026-02-14 22:20:00
T2678,U1177,A1671,ACH,727.76,failed,2026-02-10 10:25:29
T2679,U1888,A571,Card,401.57,pending,2026-02-20 07:02:11
T2680,U1241,A1565,Wire,1148.17,completed,2026-02-06 22:22:41
T2681,U2113,A147,Wire,828.19,completed,2026-02-11 15:19:43
T2682,U2046,A1790,ACH,102.43,completed,2026-02-02 10:57:56
T2683,U2451,A426,ACH,411.26,completed,2026-02-26 06:42:24
T2684,U1267,A2986,Wire,619.96,failed,2026-02-06 12:10:51
T2685,U1584,A2363,Card,38.17,completed,2026-02-21 06:15:52
T2686,U1507,A36,ACH,1023.47,completed,2026-02-18 07:41:37
T2687,U848,A1774,Card,50.31,completed,2026-02-08 13:18:20
T2688,U663,A2492,ACH,171.56,completed,2026-02-04 02:58:26
T2689,U2879,A1142,ACH,349.94,completed,2026-02-27 23:10:16
T2690,U257,A1766,Wire,1442.96,completed,2026-02-26 18:27:51
T2691,U886,A615,ACH,332.94,completed,2026-02-04 07:08:20
T2692,U1423,A1292,Card,94.12,completed,2026-02-12 04:12:49
T2693,U167,A1898,Card,134.84,completed,2026-02-03 00:10:36
T2694,U1103,A845,Card,32.27,completed,2026-02-27 10:22:11
T2695,U1009,A2462,ACH,173.32,completed,2026-02-25 23:14:59
T2696,U1501,A548,ACH,360.01,completed,2026-02-18 04:43:13
T2697,U2832,A1785,Wire,182.72,completed,2026-02-11 11:42:53
T2698,U378,A1986,Wire,137.83,completed,2026-02-19 21:47:13
T2699,U1765,A828,Wire,289.79,completed,2026-02-02 02:18:37
T2700,U232,A1786,Wire,469.14,completed,2026-02-08 18:36:25
T2701,U1650,A1903,Wire,298.9,completed,2026-02-10 02:59:23
T2702,U1266,A668,Card,56.05,completed,2026-02-11 01:32:35
T2703,U2940,A2465,Wire,1485.45,completed,2026-02-01 04:15:15
T2704,U1465,A1584,Card,60.85,completed,2026-02-02 01:45:45
T2705,U116,A2722,Card,374.92,completed,2026-02-06 09:03:05
T2706,U2161,A2600,Card,3.91,completed,2026-02-04 06:10:24
T2707,U2910,A520,ACH,480.51,completed,2026-02-16 23:14:44
T2708,U1720,A937,Wire,224.67,completed,2026-02-16 06:37:38
T2709,U2117,A1820,Card,456.55,pending,2026-02-18 13:46:27
T2710,U108,A2926,Wire,32.15,failed,2026-02-21 06:22:33
T2711,U1987,A714,Card,48.16,completed,2026-02-13 14:42:23
T2712,U2761,A1932,Wire,802.21,pending,2026-02-08 15:32:43
T2713,U1428,A1996,Card,457.55,completed,2026-02-09 20:03:21
T2714,U182,A221,Wire,775.88,failed,2026-02-15 01:56:14
T2715,U2811,A1997,ACH,889.11,failed,2026-02-04 19:29:10
T2716,U572,A231,ACH,54.73,completed,2026-02-27 15:40:05
T2717,U2027,A1723,Card,1223.59,completed,2026-02-28 13:04:47
T2718,U2728,A2954,Wire,806.67,completed,2026-02-11 12:55:16
T2719,U736,A2932,Card,315.3,completed,2026-02-28 22:28:47
T2720,U2297,A207,Card,396.0,completed,2026-02-19 12:34:07
T2721,U904,A2220,ACH,309.66,pending,2026-02-17 21:49:40
T2722,U2383,A2372,Wire,786.97,completed,2026-02-11 13:49:31
T2723,U463,A2339,ACH,105.45,completed,2026-02-27 17:28:54
T2724,U841,A2781,Card,418.71,completed,2026-02-09 16:00:57
T2725,U174,A554,Wire,81.99,completed,2026-02-12 02:32:29
T2726,U1540,A601,Wire,899.56,completed,2026-02-09 16:50:42
T2727,U1475,A1352,ACH,202.63,completed,2026-02-28 09:59:00
T2728,U668,A278,ACH,763.62,completed,2026-02-21 22:50:33
T2729,U1992,A533,Wire,1452.02,completed,2026-02-05 05:47:24
T2730,U2146,A902,Wire,285.86,completed,2026-02-23 12:34:14
T2731,U1902,A2438,Card,571.41,completed,2026-02-04 03:11:48
T2732,U957,A666,ACH,159.8,completed,2026-02-18 07:03:46
T2733,U1201,A2617,Card,1054.36,completed,2026-02-17 00:04:53
T2734,U2694,A2363,Wire,76.51,completed,2026-02-11 02:12:27
T2735,U1287,A358,ACH,292.37,pending,2026-02-05 06:33:48
T2736,U2565,A2650,Card,343.89,completed,2026-02-07 23:20:28
T2737,U1315,A2107,Wire,718.92,completed,2026-02-07 00:15:54
T2738,U314,A2472,ACH,35.59,completed,2026-02-27 05:15:42
T2739,U94,A1454,Wire,81.16,completed,2026-02-19 03:50:48
T2740,U2872,A1154,ACH,1224.33,completed,2026-02-14 01:40:17
T2741,U1471,A612,ACH,327.0,completed,2026-02-28 02:05:08
T2742,U2399,A1780,Card,157.4,completed,2026-02-20 02:49:01
T2743,U1533,A2835,Wire,454.35,completed,2026-02-01 01:42:06
T2744,U1316,A593,Card,4.55,completed,2026-02-04 19:57:39
T2745,U37,A1856,Card,98.25,completed,2026-02-26 12:29:34
T2746,U1069,A1738,ACH,234.74,completed,2026-02-02 20:54:38
T2747,U1721,A930,Wire,192.35,completed,2026-02-22 11:05:25
T2748,U2314,A1577,Card,789.25,completed,2026-02-01 06:23:15
T2749,U551,A1050,ACH,486.63,completed,2026-02-15 17:02:52
T2750,U926,A601,ACH,118.48,completed,2026-02-17 17:24:50
T2751,U2982,A1463,ACH,563.13,completed,2026-02-03 04:13:31
T2752,U2775,A896,ACH,192.65,completed,2026-02-10 07:00:36
T2753,U1343,A231,Card,266.07,pending,2026-02-14 05:33:54
T2754,U347,A2949,Card,52.0,completed,2026-02-15 17:37:06
T2755,U809,A2623,Card,525.53,completed,2026-02-01 19:14:48
T2756,U1237,A1791,Wire,89.48,completed,2026-02-17 10:46:55
T2757,U1991,A2239,Card,1318.11,completed,2026-02-19 00:40:34
T2758,U2356,A801,Card,201.13,completed,2026-02-16 15:15:12
T2759,U2921,A1031,Wire,770.8,completed,2026-02-19 15:41:13
T2760,U950,A2130,ACH,107.36,completed,2026-02-24 20:49:00
T2761,U2132,A1311,ACH,1294.39,completed,2026-02-17 03:05:15
T2762,U1823,A1203,Card,812.99,completed,2026-02-25 11:52:15
T2763,U123,A1107,Card,587.48,pending,2026-02-04 19:05:01
T2764,U481,A678,Card,402.92,completed,2026-02-24 20:23:53
T2765,U1773,A1699,Card,242.36,failed,2026-02-08 12:09:46
T2766,U1832,A174,Card,60.95,completed,2026-02-05 00:14:24
T2767,U1656,A807,Wire,15.4,completed,2026-02-10 10:24:22
T2768,U2298,A1972,Wire,269.75,completed,2026-02-14 22:45:29
T2769,U1706,A1816,Wire,182.9,completed,2026-02-04 21:10:20
T2770,U356,A420,Wire,147.45,pending,2026-02-14 19:43:21
T2771,U1315,A2580,Card,74.19,completed,2026-02-21 02:58:02
T2772,U1010,A174,Card,159.68,completed,2026-02-18 15:29:13
T2773,U1995,A921,Wire,2171.78,completed,2026-02-08 15:12:54
T2774,U2916,A1828,ACH,8.49,pending,2026-02-08 20:57:14
T2775,U1788,A2900,Wire,705.21,completed,2026-02-20 16:02:17
T2776,U2735,A271,Card,1930.2,completed,2026-02-01 12:37:02
T2777,U1918,A21,ACH,258.26,completed,2026-02-01 23:15:55
T2778,U110,A2864,Wire,232.76,completed,2026-02-24 12:31:48
T2779,U2510,A2465,ACH,428.71,completed,2026-02-05 04:26:56
T2780,U1062,A2669,Card,41.22,completed,2026-02-16 04:12:44
T2781,U2215,A907,Card,960.7,completed,2026-02-17 08:57:41
T2782,U187,A2814,Wire,370.22,completed,2026-02-28 09:56:41
T2783,U562,A2018,Wire,3374.78,completed,2026-02-14 14:56:24
T2784,U2307,A2703,ACH,140.19,completed,2026-02-15 01:15:00
T2785,U1563,A1535,ACH,192.79,completed,2026-02-19 14:24:29
T2786,U447,A353,ACH,675.21,completed,2026-02-10 03:04:29
T2787,U2791,A1044,ACH,725.83,completed,2026-02-17 01:44:32
T2788,U452,A404,Wire,693.66,completed,2026-02-19 02:48:32
T2789,U1344,A1370,Wire,794.68,completed,2026-02-05 12:07:21
T2790,U2436,A1699,Wire,195.61,pending,2026-02-13 02:44:49
T2791,U2574,A838,Card,39.26,completed,2026-02-15 23:02:35
T2792,U333,A2301,Card,1025.26,completed,2026-02-06 12:12:49
T2793,U1337,A464,Wire,225.73,completed,2026-02-22 07:49:54
T2794,U1116,A1120,Wire,987.51,failed,2026-02-15 23:35:57
T2795,U2374,A2679,Wire,369.44,completed,2026-02-16 11:05:11
T2796,U1193,A2039,Wire,216.55,completed,2026-02-19 12:46:05
T2797,U1064,A2893,Card,1764.51,completed,2026-02-10 17:45:09
T2798,U1281,A2307,ACH,274.65,completed,2026-02-07 04:49:54
T2799,U1957,A1641,Card,356.69,completed,2026-02-09 10:29:46
T2800,U1359,A229,Card,1104.24,completed,2026-02-22 16:03:41
T2801,U1161,A280,ACH,768.03,completed,2026-02-01 01:44:17
T2802,U2281,A807,Wire,672.58,completed,2026-02-08 20:13:56
T2803,U1552,A2899,ACH,77.81,completed,2026-02-19 04:21:10
T2804,U1196,A515,ACH,230.82,completed,2026-02-15 22:28:33
T2805,U588,A2286,Wire,249.8,completed,2026-02-15 06:25:30
T2806,U638,A2216,Wire,985.99,completed,2026-02-11 14:33:17
T2807,U322,A2811,Wire,1108.3,completed,2026-02-04 07:50:10
T2808,U16,A871,Card,120.73,failed,2026-02-10 05:29:28
T2809,U1057,A598,Wire,924.53,completed,2026-02-19 20:31:22
T2810,U50,A1846,Card,221.26,failed,2026-02-01 07:00:03
T2811,U2439,A402,Wire,281.77,completed,2026-02-07 07:55:18
T2812,U866,A1015,Card,1091.59,completed,2026-02-28 09:11:04
T2813,U1293,A260,ACH,339.83,completed,2026-02-21 00:33:21
T2814,U1346,A2678,Card,45.04,completed,2026-02-13 15:08:20
T2815,U2925,A730,ACH,89.65,completed,2026-02-09 19:40:23
T2816,U1364,A1412,ACH,834.49,completed,2026-02-11 16:38:19
T2817,U942,A2114,ACH,111.05,completed,2026-02-08 10:24:50
T2818,U2771,A737,Card,1426.71,completed,2026-02-12 08:22:46
T2819,U2822,A406,Wire,137.47,completed,2026-02-14 05:29:36
T2820,U1444,A1303,Wire,194.74,completed,2026-02-13 13:58:55
T2821,U1306,A2012,Wire,1127.3,completed,2026-02-19 20:28:07
T2822,U14,A2149,ACH,483.03,completed,2026-02-11 03:08:57
T2823,U319,A1440,ACH,218.37,completed,2026-02-28 17:18:04
T2824,U282,A911,ACH,389.01,completed,2026-02-13 08:50:46
T2825,U2230,A643,Wire,1358.71,completed,2026-02-20 21:17:34
T2826,U2335,A382,ACH,1071.3,completed,2026-02-06 02:35:41
T2827,U197,A2030,Card,1371.53,completed,2026-02-20 19:14:20
T2828,U2392,A2286,Card,169.34,completed,2026-02-05 08:32:26
T2829,U1467,A1457,ACH,537.58,pending,2026-02-19 20:28:39
T2830,U893,A2490,ACH,1262.45,completed,2026-02-14 23:05:25
T2831,U323,A506,ACH,334.27,completed,2026-02-06 01:32:04
T2832,U2900,A2921,ACH,700.61,completed,2026-02-17 05:39:06
T2833,U266,A2315,ACH,808.81,completed,2026-02-02 03:33:14
T2834,U1483,A871,Wire,215.11,completed,2026-02-24 00:33:43
T2835,U2039,A2520,ACH,492.59,completed,2026-02-02 14:33:43
T2836,U1804,A2590,Card,1305.56,completed,2026-02-02 00:50:15
T2837,U1315,A1793,Card,527.74,completed,2026-02-09 13:17:10
T2838,U2585,A2400,ACH,330.21,completed,2026-02-01 06:21:33
T2839,U2230,A767,Wire,50.76,completed,2026-02-25 12:27:15
T2840,U1553,A592,Card,407.37,completed,2026-02-07 21:52:37
T2841,U384,A2584,Wire,159.61,completed,2026-02-09 22:53:54
T2842,U424,A415,ACH,1075.51,completed,2026-02-09 14:24:18
T2843,U2531,A1612,ACH,163.48,failed,2026-02-14 15:24:07
T2844,U1566,A997,ACH,208.01,completed,2026-02-24 04:37:42
T2845,U927,A2976,Card,135.95,completed,2026-02-23 23:35:31
T2846,U1287,A1720,Wire,741.36,completed,2026-02-02 21:09:21
T2847,U2360,A537,Wire,823.36,completed,2026-02-21 14:23:08
T2848,U2903,A423,Wire,1331.54,completed,2026-02-04 21:41:50
T2849,U1685,A2701,Card,331.95,completed,2026-02-20 01:19:04
T2850,U339,A2349,Card,187.24,completed,2026-02-27 15:18:18
T2851,U65,A959,Card,2244.23,completed,2026-02-25 04:32:58
T2852,U1810,A2980,Wire,161.36,completed,2026-02-26 22:39:08
T2853,U151,A650,Card,370.96,completed,2026-02-20 07:33:49
T2854,U410,A2374,Wire,290.58,completed,2026-02-23 14:28:03
T2855,U739,A88,Wire,241.83,completed,2026-02-05 05:16:14
T2856,U626,A1789,ACH,667.77,completed,2026-02-04 16:13:39
T2857,U1871,A695,Wire,50.82,completed,2026-02-09 14:44:19
T2858,U1062,A2510,Wire,267.12,failed,2026-02-26 15:40:30
T2859,U2293,A978,Wire,234.78,completed,2026-02-25 10:42:31
T2860,U2497,A2640,Card,80.52,completed,2026-02-23 02:30:59
T2861,U1302,A2399,ACH,311.18,completed,2026-02-03 08:43:08
T2862,U1867,A1964,Wire,1287.88,completed,2026-02-19 14:39:20
T2863,U99,A877,ACH,595.34,completed,2026-02-24 04:53:23
T2864,U908,A2117,Wire,241.28,completed,2026-02-22 17:24:52
T2865,U1627,A2727,Card,133.01,failed,2026-02-19 12:28:45
T2866,U1789,A137,ACH,146.9,completed,2026-02-19 17:58:02
T2867,U2284,A565,Card,55.98,failed,2026-02-26 21:31:52
T2868,U1492,A1845,ACH,508.97,completed,2026-02-03 13:54:57
T2869,U681,A411,Wire,31.43,failed,2026-02-25 14:11:20
T2870,U937,A1911,Card,2544.8,failed,2026-02-05 07:24:20
T2871,U1451,A2530,ACH,281.21,pending,2026-02-19 19:17:17
T2872,U1368,A1129,Card,43.48,failed,2026-02-05 05:30:06
T2873,U2166,A578,Wire,1905.59,completed,2026-02-13 22:39:32
T2874,U679,A1986,ACH,180.22,completed,2026-02-03 14:52:38
T2875,U952,A1756,Wire,691.18,completed,2026-02-14 00:42:12
