transaction_id,expected_amount,actual_amount,discrepancy_flag
T4641,307.37,307.37,False
T4642,746.71,746.71,False
T4643,442.35,442.35,False
T4644,383.79,0.0,True
T4645,1115.78,1115.78,False
T4646,325.35,325.35,False
T4647,159.87,159.87,False
T4648,642.9,642.9,False
T4649,278.14,278.14,False
T4650,143.13,143.13,False
T4651,574.85,574.85,False
T4652,186.71,186.71,False
T4653,290.98,290.98,False
T4654,16.66,0.0,True
T4655,1254.42,1254.42,False
T4656,201.14,201.14,False
T4657,529.48,529.48,False
T4658,600.0,600.0,False
T4659,383.16,383.16,False
T4660,149.96,149.96,False
T4661,212.39,212.39,False
T4662,484.14,484.14,False
T4663,38.32,38.32,False
T4664,884.04,0.0,True
T4665,414.97,414.97,False
T4666,205.65,205.65,False
T4667,407.75,407.75,False
T4668,186.39,186.39,False
T4669,927.09,927.09,False
T4670,212.26,212.26,False
T4671,42.06,42.06,False
T4672,37.35,37.35,False
T4673,283.64,283.64,False
T4674,699.89,699.89,False
T4675,959.56,959.56,False
T4676,850.38,0.0,True
T4677,55.85,55.85,False
T4678,26.46,0.0,True
T4679,580.18,580.18,False
T4680,101.92,101.92,False
T4681,2108.05,2108.05,False
T4682,1266.72,0.0,True
T4683,557.97,557.97,False
T4684,67.5,67.5,False
T4685,746.69,868.68,True
T4686,194.45,194.45,False
T4687,477.0,477.0,False
T4688,249.03,249.03,False
T4689,676.67,676.67,False
T4690,633.05,633.05,False
T4691,278.05,278.05,False
T4692,276.44,276.44,False
T4693,311.59,311.59,False
T4694,197.35,197.35,False
T4695,299.23,299.23,False
T4696,278.22,0.0,True
T4697,1398.59,1398.59,False
T4698,3.52,3.52,False
T4699,2472.7,2472.7,False
T4700,311.54,311.54,False
T4701,164.34,0.0,True
T4702,1171.76,1171.76,False
T4703,1340.89,1340.89,False
T4704,86.1,86.1,False
T4705,77.39,77.39,False
T4706,79.17,79.17,False
T4707,134.58,0.0,True
T4708,1054.23,1054.23,False
T4709,397.12,397.12,False
T4710,34.78,34.78,False
T4711,451.73,451.73,False
T4712,6.95,6.95,False
T4713,115.03,115.03,False
T4714,402.94,402.94,False
T4715,443.8,443.8,False
T4716,976.04,976.04,False
T4717,111.68,111.68,False
T4718,111.59,111.59,False
T4719,115.73,115.73,False
T4720,3.21,3.21,False
T4721,198.17,0.0,True
T4722,120.51,120.51,False
T4723,771.13,771.13,False
T4724,739.68,739.68,False
T4725,630.95,630.95,False
T4726,1017.36,1017.36,False
T4727,27.09,27.09,False
T4728,447.94,447.94,False
T4729,71.56,71.56,False
T4730,8.12,8.12,False
T4731,1090.33,1090.33,False
T4732,157.5,157.5,False
T4733,1190.54,1190.54,False
T4734,623.32,623.32,False
T4735,332.38,0.0,True
T4736,106.2,106.2,False
T4737,185.35,185.35,False
T4738,422.52,422.52,False
T4739,112.85,0.0,True
T4740,722.7,594.84,True
T4741,819.12,819.12,False
T4742,1658.29,0.0,True
T4743,294.96,294.96,False
T4744,342.22,342.22,False
T4745,6.56,6.56,False
T4746,34.97,0.0,True
T4747,372.78,372.78,False
T4748,498.85,498.85,False
T4749,361.41,361.41,False
T4750,252.28,252.28,False
T4751,307.34,307.34,False
T4752,339.68,339.68,False
T4753,273.39,273.39,False
T4754,484.5,484.5,False
T4755,63.16,63.16,False
T4756,334.36,334.36,False
T4757,164.01,164.01,False
T4758,132.83,132.83,False
T4759,164.95,164.95,False
T4760,492.78,492.78,False
T4761,79.98,79.98,False
T4762,478.41,478.41,False
T4763,4.32,4.32,False
T4764,55.47,55.47,False
T4765,521.2,539.55,True
T4766,2355.16,0.0,True
T4767,110.48,110.48,False
T4768,283.02,283.02,False
T4769,495.36,495.36,False
T4770,988.95,988.95,False
T4771,1502.47,1502.47,False
T4772,1135.31,1135.31,False
T4773,14.95,14.95,False
T4774,160.05,0.0,True
T4775,228.42,228.42,False
T4776,1050.18,1050.18,False
T4777,528.63,528.63,False
T4778,735.5,580.47,True
T4779,412.7,412.7,False
T4780,223.27,150.15,True
T4781,483.78,483.78,False
T4782,227.32,0.0,True
T4783,1238.85,1238.85,False
T4784,306.51,306.51,False
T4785,413.25,413.25,False
T4786,68.84,68.84,False
T4787,194.96,0.0,True
T4788,1588.96,1588.96,False
T4789,1226.08,1706.22,True
T4790,78.93,78.93,False
T4791,71.89,71.89,False
T4792,162.6,162.6,False
T4793,14.6,14.6,False
T4794,630.74,630.74,False
T4795,158.35,158.35,False
T4796,146.68,146.68,False
T4797,30.82,34.71,True
T4798,3140.12,3140.12,False
T4799,683.62,683.62,False
T4800,32.35,32.35,False
T4801,79.48,79.48,False
T4802,217.36,217.36,False
T4803,724.32,724.32,False
T4804,579.43,579.43,False
T4805,209.6,0.0,True
T4806,512.6,512.6,False
T4807,103.88,103.88,False
T4808,277.09,277.09,False
T4809,728.38,728.38,False
T4810,483.01,483.01,False
T4811,360.61,360.61,False
T4812,859.83,859.83,False
T4813,522.07,522.07,False
T4814,422.09,422.09,False
T4815,77.1,77.1,False
T4816,139.0,139.0,False
T4817,685.47,685.47,False
T4818,1681.74,1681.74,False
T4819,626.75,626.75,False
T4820,719.56,719.56,False
T4821,272.07,0.0,True
T4822,935.73,935.73,False
T4823,87.52,87.52,False
T4824,256.0,256.0,False
T4825,2820.91,2820.91,False
T4826,110.78,110.78,False
T4827,19.14,19.14,False
T4828,201.38,201.38,False
T4829,1413.15,1305.14,True
T4830,58.85,58.85,False
T4831,372.04,0.0,True
T4832,1196.77,1196.77,False
T4833,1.91,1.91,False
T4834,516.74,516.74,False
T4835,301.56,301.56,False
T4836,330.06,330.06,False
T4837,367.5,367.5,False
T4838,195.13,231.41,True
T4839,153.01,153.01,False
T4840,45.83,45.83,False
T4841,108.83,108.83,False
T4842,209.69,0.0,True
T4843,56.9,56.9,False
T4844,157.12,157.12,False
T4845,149.27,149.27,False
T4846,136.25,136.25,False
T4847,164.6,164.6,False
T4848,65.3,65.3,False
T4849,2005.96,0.0,True
T4850,518.68,518.68,False
T4851,204.79,204.79,False
T4852,39.38,39.38,False
T4853,75.76,0.0,True
T4854,321.69,321.69,False
T4855,631.16,796.06,True
T4856,987.55,987.55,False
T4857,648.25,648.25,False
T4858,534.88,0.0,True
T4859,8.16,8.16,False
T4860,465.49,465.49,False
T4861,633.43,633.43,False
T4862,1130.3,1130.3,False
T4863,885.73,885.73,False
T4864,477.53,477.53,False
T4865,266.36,0.0,True
T4866,164.08,0.0,True
T4867,1748.61,0.0,True
T4868,586.81,586.81,False
T4869,768.96,768.96,False
T4870,1163.41,0.0,True
T4871,633.6,633.6,False
T4872,636.38,636.38,False
T4873,447.05,447.05,False
T4874,598.97,598.97,False
T4875,231.85,231.85,False
T4876,301.49,301.49,False
T4877,30.7,30.7,False
T4878,972.8,972.8,False
T4879,39.03,46.24,True
T4880,349.23,349.23,False
T4881,596.55,596.55,False
T4882,171.86,171.86,False
T4883,305.49,305.49,False
T4884,481.22,481.22,False
T4885,643.78,643.78,False
T4886,332.22,332.22,False
T4887,402.06,402.06,False
T4888,395.56,265.87,True
T4889,115.43,115.43,False
T4890,180.25,180.25,False
T4891,140.09,140.09,False
T4892,817.18,817.18,False
T4893,512.83,512.83,False
T4894,270.0,270.0,False
T4895,168.45,168.45,False
T4896,117.66,117.66,False
T4897,1163.23,1163.23,False
T4898,295.73,295.73,False
T4899,1028.7,1254.43,True
T4900,97.43,97.43,False
T4901,1053.52,1053.52,False
T4902,102.77,0.0,True
T4903,382.95,382.95,False
T4904,292.25,292.25,False
T4905,128.68,128.68,False
T4906,285.47,0.0,True
T4907,669.94,669.94,False
T4908,401.02,401.02,False
T4909,1186.56,1186.56,False
T4910,415.72,0.0,True
T4911,63.23,63.23,False
T4912,307.16,307.16,False
T4913,271.02,0.0,True
T4914,48.65,48.65,False
T4915,319.35,0.0,True
T4916,104.44,104.44,False
T4917,164.44,0.0,True
T4918,188.02,188.02,False
T4919,75.22,75.22,False
T4920,1191.92,1511.38,True
T4921,1267.41,1267.41,False
T4922,823.52,622.77,True
T4923,412.03,412.03,False
T4924,157.91,157.91,False
T4925,377.56,377.56,False
T4926,1009.7,1228.72,True
T4927,305.95,0.0,True
T4928,97.49,97.49,False
T4929,250.49,261.8,True
T4930,522.78,522.78,False
T4931,816.71,0.0,True
T4932,314.3,314.3,False
T4933,1420.58,1420.58,False
T4934,711.68,711.68,False
T4935,246.59,246.59,False
T4936,35.91,35.91,False
T4937,830.73,830.73,False
T4938,66.78,66.78,False
T4939,1476.02,0.0,True
T4940,452.64,452.64,False
T4941,103.7,103.7,False
T4942,460.46,460.46,False
T4943,899.27,899.27,False
T4944,562.72,562.72,False
T4945,366.03,366.03,False
T4946,498.51,498.51,False
T4947,99.84,0.0,True
T4948,23.16,23.16,False
T4949,29.38,29.38,False
T4950,776.56,776.56,False
T4951,56.21,0.0,True
T4952,645.65,0.0,True
T4953,963.42,963.42,False
T4954,169.51,169.51,False
T4955,777.31,777.31,False
T4956,120.54,120.54,False
T4957,205.28,205.28,False
T4958,1387.58,0.0,True
T4959,1026.43,1026.43,False
T4960,180.91,180.91,False
T4961,53.8,0.0,True
T4962,1071.32,1071.32,False
T4963,435.76,435.76,False
T4964,252.27,252.27,False
T4965,400.05,0.0,True
T4966,807.86,807.86,False
T4967,1129.51,1129.51,False
T4968,10.12,10.12,False
T4969,91.78,91.78,False
T4970,8.54,9.77,True
T4971,383.84,434.91,True
T4972,1294.07,1294.07,False
T4973,11.03,11.03,False
T4974,1281.14,1281.14,False
T4975,152.1,152.1,False
T4976,527.58,527.58,False
T4977,333.75,333.75,False
T4978,178.94,178.94,False
T4979,1294.5,1294.5,False
T4980,358.93,358.93,False
T4981,245.66,245.66,False
T4982,953.14,953.14,False
T4983,1320.3,1320.3,False
T4984,692.71,692.71,False
T4985,99.54,99.54,False
T4986,1005.96,1005.96,False
T4987,491.77,491.77,False
T4988,126.62,126.62,False
T4989,173.01,173.01,False
T4990,1327.6,1327.6,False
T4991,1789.03,1789.03,False
T4992,132.91,0.0,True
T4993,419.91,419.91,False
T4994,65.27,65.27,False
T4995,1332.59,1332.59,False
T4996,29.47,15.02,True
T4997,552.81,534.05,True
T4998,588.54,667.08,True
T4999,473.93,473.93,False
T5000,2202.46,2202.46,False
T5001,888.88,0.0,True
T5002,208.43,208.43,False
T5003,534.15,534.15,False
T5004,1025.38,1025.38,False
T5005,185.93,185.93,False
T5006,230.65,230.65,False
T5007,980.23,980.23,False
T5008,264.22,218.59,True
T5009,149.49,149.49,False
T5010,41.34,41.34,False
T5011,54.62,54.62,False
T5012,121.18,121.18,False
T5013,0.56,0.56,False
T5014,111.93,111.93,False
T5015,2177.12,2177.12,False
T5016,137.89,137.89,False
T5017,188.72,188.72,False
T5018,523.78,523.78,False
T5019,566.6,0.0,True
T5020,635.93,635.93,False
T5021,392.58,392.58,False
T5022,1006.91,1006.91,False
T5023,113.39,0.0,True
T5024,1312.54,0.0,True
T5025,595.34,595.34,False
T5026,137.42,137.42,False
T5027,762.91,762.91,False
T5028,201.14,201.14,False
T5029,442.4,442.4,False
T5030,682.06,682.06,False
T5031,685.3,685.3,False
T5032,1021.33,1021.33,False
T5033,541.08,541.08,False
T5034,88.98,88.98,False
T5035,114.17,114.17,False
T5036,1332.06,1332.06,False
T5037,859.2,859.2,False
T5038,419.43,419.43,False
T5039,184.49,0.0,True
T5040,254.98,254.98,False
T5041,1203.58,1203.58,False
T5042,1817.09,1817.09,False
T5043,598.51,598.51,False
T5044,96.82,96.82,False
T5045,476.75,476.75,False
T5046,487.35,487.35,False
T5047,690.48,0.0,True
T5048,635.16,635.16,False
T5049,730.27,0.0,True
T5050,389.86,389.86,False
T5051,1035.95,1035.95,False
T5052,152.19,0.0,True
T5053,412.03,412.03,False
T5054,1712.74,1712.74,False
T5055,142.0,142.0,False
T5056,19.64,19.64,False
T5057,100.91,100.91,False
T5058,168.03,0.0,True
T5059,251.75,251.75,False
T5060,174.76,174.76,False
T5061,3.07,3.07,False
T5062,37.16,39.03,True
T5063,164.56,164.56,False
T5064,371.73,371.73,False
T5065,365.86,365.86,False
T5066,140.02,0.0,True
T5067,247.24,370.28,True
T5068,280.45,280.45,False
T5069,147.35,147.35,False
T5070,15.86,15.86,False
T5071,653.15,653.15,False
T5072,534.46,534.46,False
T5073,460.81,0.0,True
T5074,596.72,596.72,False
T5075,299.45,299.45,False
T5076,2444.15,2444.15,False
T5077,212.98,212.98,False
T5078,143.89,143.89,False
T5079,59.27,0.0,True
T5080,359.76,359.76,False
T5081,84.0,84.0,False
T5082,1259.06,1259.06,False
T5083,937.52,937.52,False
T5084,641.54,641.54,False
T5085,77.92,77.92,False
T5086,322.28,322.28,False
T5087,396.33,396.33,False
T5088,78.9,78.9,False
T5089,49.34,49.34,False
T5090,40.95,40.95,False
T5091,771.83,0.0,True
T5092,30.33,0.0,True
T5093,669.42,669.42,False
T5094,1319.4,1319.4,False
T5095,288.39,329.63,True
T5096,849.1,849.1,False
T5097,79.22,79.22,False
T5098,184.1,184.1,False
T5099,143.84,0.0,True
T5100,573.74,573.74,False
T5101,315.24,169.39,True
T5102,299.3,299.3,False
T5103,378.65,378.65,False
T5104,37.11,37.11,False
T5105,455.64,455.64,False
T5106,231.99,231.99,False
T5107,396.29,0.0,True
T5108,91.72,107.15,True
T5109,180.76,180.76,False
T5110,1499.14,1499.14,False
T5111,311.03,311.03,False
T5112,276.81,276.81,False
T5113,309.81,0.0,True
T5114,275.1,275.1,False
T5115,473.26,473.26,False
T5116,688.96,688.96,False
T5117,260.19,260.19,False
T5118,1679.55,0.0,True
T5119,62.11,62.11,False
T5120,352.79,352.79,False
T5121,117.4,0.0,True
T5122,38.98,0.0,True
T5123,338.27,338.27,False
T5124,28.06,28.06,False
T5125,185.75,185.75,False
T5126,344.55,344.55,False
T5127,335.44,335.44,False
T5128,389.73,389.73,False
T5129,210.05,210.05,False
T5130,1566.32,1566.32,False
T5131,111.82,111.82,False
T5132,149.69,149.69,False
T5133,106.03,106.03,False
T5134,168.11,168.11,False
T5135,1736.94,1736.94,False
T5136,106.72,106.72,False
T5137,214.39,214.39,False
T5138,195.95,195.95,False
T5139,475.4,475.4,False
T5140,389.44,389.44,False
T5141,79.03,106.72,True
T5142,207.95,0.0,True
T5143,21.88,15.56,True
T5144,638.63,638.63,False
T5145,538.83,538.83,False
T5146,48.65,48.65,False
T5147,8.57,0.0,True
T5148,1546.23,1546.23,False
T5149,377.7,377.7,False
T5150,208.87,208.87,False
T5151,60.08,60.08,False
T5152,384.25,0.0,True
T5153,493.51,493.51,False
T5154,86.94,86.94,False
T5155,966.98,966.98,False
T5156,26.31,26.31,False
T5157,393.69,393.69,False
T5158,416.76,416.76,False
T5159,176.01,176.01,False
T5160,1.66,1.66,False
T5161,1080.74,1080.74,False
T5162,65.54,65.54,False
T5163,181.59,202.86,True
T5164,2459.89,2459.89,False
T5165,448.77,448.77,False
T5166,569.49,643.57,True
T5167,135.55,135.55,False
T5168,367.79,367.79,False
T5169,149.4,149.4,False
T5170,809.39,809.39,False
T5171,917.74,917.74,False
T5172,220.64,273.76,True
T5173,658.95,0.0,True
T5174,315.13,315.13,False
T5175,491.25,491.25,False
T5176,477.59,477.59,False
T5177,37.07,37.07,False
T5178,265.04,0.0,True
T5179,1197.18,969.97,True
T5180,15.72,15.72,False
T5181,0.48,0.48,False
T5182,31.17,27.79,True
T5183,135.69,110.53,True
T5184,512.77,512.77,False
T5185,120.53,120.53,False
T5186,1031.23,1031.23,False
T5187,16.72,16.72,False
T5188,208.28,208.28,False
T5189,701.63,701.63,False
T5190,512.31,512.31,False
T5191,1802.25,1802.25,False
T5192,705.04,705.04,False
T5193,173.83,173.83,False
T5194,3.5,3.5,False
T5195,41.33,0.0,True
T5196,520.72,520.72,False
T5197,317.06,317.06,False
T5198,497.88,497.88,False
T5199,446.87,446.87,False
T5200,78.27,78.27,False
T5201,207.4,207.4,False
T5202,526.71,0.0,True
T5203,588.83,0.0,True
T5204,1453.03,1453.03,False
T5205,449.66,449.66,False
T5206,941.75,941.75,False
T5207,688.83,688.83,False
T5208,216.66,0.0,True
T5209,137.83,137.83,False
T5210,156.66,156.66,False
T5211,183.29,183.29,False
T5212,543.57,543.57,False
T5213,160.94,160.94,False
T5214,77.57,77.57,False
T5215,1435.18,1435.18,False
T5216,394.97,394.97,False
T5217,250.8,250.8,False
T5218,281.27,281.27,False
T5219,40.08,0.0,True
T5220,26.19,0.0,True
T5221,16.59,16.59,False
T5222,988.21,988.21,False
T5223,97.49,97.49,False
T5224,975.86,975.86,False
T5225,10.94,10.94,False
T5226,370.39,370.39,False
T5227,1914.41,1914.41,False
T5228,68.82,68.82,False
T5229,564.43,564.43,False
T5230,376.46,376.46,False
T5231,114.6,114.6,False
T5232,865.66,1164.03,True
T5233,102.54,102.54,False
T5234,751.0,751.0,False
T5235,671.57,671.57,False
T5236,13.24,13.24,False
T5237,106.58,106.58,False
T5238,1231.44,1231.44,False
T5239,382.59,382.59,False
T5240,542.24,0.0,True
T5241,883.86,883.86,False
T5242,1009.95,1009.95,False
T5243,154.27,154.27,False
T5244,465.68,465.68,False
T5245,297.25,297.25,False
T5246,515.66,515.66,False
T5247,2.92,0.0,True
T5248,125.98,125.98,False
T5249,423.0,423.0,False
T5250,819.31,819.31,False
T5251,361.18,361.18,False
T5252,310.7,310.7,False
T5253,232.43,232.43,False
T5254,33.48,33.48,False
T5255,82.62,82.62,False
T5256,383.02,383.02,False
T5257,1887.78,1887.78,False
T5258,195.55,195.55,False
T5259,641.32,641.32,False
T5260,87.11,87.11,False
T5261,1097.7,1097.7,False
T5262,10.67,10.67,False
T5263,113.58,113.58,False
T5264,333.92,333.92,False
T5265,67.78,67.78,False
T5266,1135.57,1135.57,False
T5267,485.76,485.76,False
T5268,58.3,58.3,False
T5269,692.43,692.43,False
T5270,346.3,346.3,False
T5271,550.94,550.94,False
T5272,1253.19,1253.19,False
T5273,324.03,324.03,False
T5274,186.26,186.26,False
T5275,826.48,826.48,False
T5276,927.76,927.76,False
T5277,267.9,267.9,False
T5278,704.44,704.44,False
T5279,972.21,972.21,False
T5280,485.15,371.58,True
T5281,31.7,31.7,False
T5282,230.42,230.42,False
T5283,353.71,0.0,True
T5284,436.32,436.32,False
T5285,258.56,258.56,False
T5286,542.18,542.18,False
T5287,469.1,469.1,False
T5288,1704.21,1704.21,False
T5289,110.44,110.44,False
T5290,349.73,349.73,False
T5291,399.27,399.27,False
T5292,17.81,17.81,False
T5293,592.15,592.15,False
T5294,146.19,146.19,False
T5295,95.74,95.74,False
T5296,455.13,455.13,False
T5297,234.54,234.54,False
T5298,1076.38,1076.38,False
T5299,167.24,167.24,False
T5300,232.35,232.35,False
T5301,32.28,0.0,True
T5302,1318.09,1318.09,False
T5303,152.98,152.98,False
T5304,1655.8,1655.8,False
T5305,287.04,0.0,True
T5306,104.29,104.29,False
T5307,696.19,696.19,False
T5308,703.05,703.05,False
T5309,85.82,85.82,False
T5310,872.42,0.0,True
T5311,3097.56,0.0,True
T5312,276.77,276.77,False
T5313,361.09,361.09,False
T5314,568.32,568.32,False
T5315,675.13,0.0,True
T5316,94.18,0.0,True
T5317,561.04,561.04,False
T5318,913.38,913.38,False
T5319,1728.98,1728.98,False
T5320,281.27,281.27,False
T5321,784.86,784.86,False
T5322,58.2,58.2,False
T5323,2146.37,2146.37,False
T5324,335.13,335.13,False
T5325,334.49,0.0,True
T5326,911.26,911.26,False
T5327,83.96,83.96,False
T5328,287.45,287.45,False
T5329,474.68,474.68,False
T5330,336.68,336.68,False
T5331,1181.86,1181.86,False
T5332,436.06,436.06,False
T5333,447.57,447.57,False
T5334,242.07,242.07,False
T5335,739.96,739.96,False
T5336,524.96,0.0,True
T5337,486.61,486.61,False
T5338,11.04,11.04,False
T5339,97.7,97.7,False
T5340,397.41,397.41,False
T5341,745.97,745.97,False
T5342,1009.39,1009.39,False
T5343,1379.1,1379.1,False
T5344,365.42,365.42,False
T5345,18.14,18.14,False
T5346,828.07,828.07,False
T5347,345.39,345.39,False
T5348,1208.68,1750.39,True
T5349,353.19,353.19,False
T5350,999.79,999.79,False
T5351,399.49,399.49,False
T5352,62.37,62.37,False
T5353,26.62,26.62,False
T5354,1205.82,1205.82,False
T5355,1008.95,1008.95,False
T5356,557.03,557.03,False
T5357,1345.05,1345.05,False
T5358,881.57,881.57,False
T5359,602.64,602.64,False
T5360,1775.51,1775.51,False
T5361,2685.96,1619.29,True
T5362,1094.31,1094.31,False
T5363,325.69,325.69,False
T5364,436.65,0.0,True
T5365,278.14,278.14,False
T5366,131.97,131.97,False
T5367,1045.64,1045.64,False
T5368,607.07,607.07,False
T5369,147.36,147.36,False
T5370,134.23,134.23,False
T5371,507.52,0.0,True
T5372,27.9,27.9,False
T5373,1209.66,1209.66,False
T5374,145.98,0.0,True
T5375,142.41,142.41,False
T5376,835.59,0.0,True
T5377,882.67,0.0,True
T5378,316.47,316.47,False
T5379,923.68,923.68,False
T5380,344.75,344.75,False
T5381,748.04,748.04,False
T5382,150.8,150.8,False
T5383,737.68,737.68,False
T5384,964.41,964.41,False
T5385,3305.45,3847.89,True
T5386,15.79,0.0,True
T5387,283.76,283.76,False
T5388,310.44,310.44,False
T5389,71.98,71.98,False
T5390,373.6,373.6,False
T5391,42.49,42.49,False
T5392,1773.74,1773.74,False
T5393,735.87,735.87,False
T5394,1170.92,1170.92,False
T5395,270.67,270.67,False
T5396,2234.69,2234.69,False
T5397,341.5,341.5,False
T5398,805.11,805.11,False
T5399,330.8,0.0,True
T5400,383.77,356.39,True
T5401,87.47,0.0,True
T5402,174.72,174.72,False
T5403,409.16,409.16,False
T5404,327.52,327.52,False
T5405,666.94,666.94,False
T5406,134.85,134.85,False
T5407,523.56,523.56,False
T5408,393.74,393.74,False
T5409,303.77,303.77,False
T5410,337.65,0.0,True
T5411,677.26,677.26,False
T5412,268.38,268.38,False
T5413,169.94,169.94,False
T5414,323.36,323.36,False
T5415,1019.45,1019.45,False
T5416,915.03,915.03,False
T5417,42.03,42.03,False
T5418,301.58,301.58,False
T5419,1262.51,1262.51,False
T5420,73.22,73.22,False
T5421,666.39,666.39,False
T5422,977.63,977.63,False
T5423,24.27,24.27,False
T5424,1083.42,1083.42,False
T5425,541.56,0.0,True
T5426,312.26,312.26,False
T5427,908.06,908.06,False
T5428,478.39,478.39,False
T5429,131.29,131.29,False
T5430,570.24,601.1,True
T5431,155.84,0.0,True
T5432,63.34,63.34,False
T5433,65.91,55.18,True
T5434,463.9,463.9,False
T5435,445.94,445.94,False
T5436,1523.46,1523.46,False
T5437,532.61,532.61,False
T5438,1015.67,1015.67,False
T5439,4.58,4.58,False
T5440,512.08,512.08,False
T5441,5.25,5.25,False
T5442,20.67,20.67,False
T5443,361.2,361.2,False
T5444,2114.07,2114.07,False
